1442,neutral,0.932
1443,neutral,0.899
1444,neutral,0
1445,neutral,1
1446,negative,-0.7150000000000001
1447,neutral,1
1448,positive,1.3959000000000001
1449,negative,-0.7454000000000001
1450,neutral,0
1451,neutral,0
1452,neutral,1
1453,positive,1.2559
1454,neutral,0.734
1455,positive,0.7462
1456,neutral,1
1457,neutral,0.706
1458,neutral,1
1459,neutral,1
1460,neutral,0.898
1461,neutral,1
1462,neutral,1
1463,positive,1.2008999999999999
1464,neutral,1
1465,positive,1.296
1466,positive,1.3286
1467,neutral,0.804
1468,neutral,0.9
1469,neutral,1
1470,negative,-0.8284
1471,neutral,0.909
1472,neutral,1
1473,positive,0.9007
1474,neutral,1
1475,neutral,1
1476,neutral,1
1477,neutral,1
1478,positive,0.8886999999999999
1479,neutral,0.775
1480,neutral,0.706
1481,neutral,0.722
1482,negative,-0.8597
1483,neutral,0.815
1484,neutral,1
1485,neutral,0.836
1486,neutral,0.905
1487,neutral,0.813
1488,neutral,0.656
1489,positive,0.6942
1490,neutral,0.769
1491,positive,1.1844000000000001
1492,neutral,1
1493,neutral,1
1494,positive,1.4289
1495,neutral,0.845
1496,neutral,1
1497,positive,1.1691
1498,positive,0.9178999999999999
1499,negative,-0.8800000000000001
1500,neutral,0.734
1501,positive,1.296
1502,neutral,0.685
1503,negative,-0.5527
1504,neutral,0.714
1505,neutral,0.812
1506,positive,1.1844000000000001
1507,neutral,0.785
1508,positive,1.4215
1509,neutral,1
1510,neutral,1
1511,positive,1.3182
1512,neutral,1
1513,positive,0.8294
1514,positive,1.3139
1515,positive,0.7587999999999999
1516,positive,1.0184
1517,positive,0.7587999999999999
1518,positive,0.8532
1519,positive,1.2729
1520,positive,1.1726
1521,positive,1.0151999999999999
1522,neutral,1
1523,neutral,0.75
1524,neutral,1
1525,neutral,0.803
1526,positive,0.8049
1527,neutral,0.593
1528,positive,1.2088
1529,positive,1.1505999999999998
1530,positive,0.719
1531,neutral,0.761
1532,neutral,1
1533,positive,1.0163
1534,neutral,1
1535,neutral,0.763
1536,neutral,0.614
1537,positive,1.0569
1538,positive,0.6942
1539,neutral,1
1540,positive,1.0324
1541,positive,1.0697999999999999
1542,neutral,1
1543,positive,1.1585
1544,neutral,1
1545,positive,0.8559
1546,positive,0.8559
1547,neutral,1
1548,neutral,1
1549,neutral,0.579
1550,neutral,1
1551,positive,0.6918
1552,positive,0.8567
1553,positive,0.7375
1554,positive,1.1501
1555,positive,0.8736999999999999
1556,neutral,0.876
1557,neutral,1
1558,positive,0.8139
1559,neutral,1
1560,neutral,1
1561,neutral,0.896
1562,positive,0.8334999999999999
1563,negative,-0.9045
1564,neutral,0.726
1565,neutral,0.756
1566,neutral,0.583
1567,neutral,1
1568,neutral,0.839
1569,positive,1.1844000000000001
1570,neutral,0.929
1571,negative,-1.2241
1572,neutral,0.756
1573,neutral,0.828
1574,positive,1.4019
1575,positive,1.1449
1576,neutral,1
1577,positive,0.6729
1578,neutral,0.733
1579,positive,1.1765
1580,neutral,1
1581,neutral,1
1582,neutral,1
1583,neutral,1
1584,neutral,1
1585,neutral,1
1586,positive,1.2482
1587,neutral,1
1588,neutral,0.776
1589,positive,1.5680999999999998
1590,positive,1.3182
1591,neutral,1
1592,neutral,1
1593,positive,1.4449
1594,neutral,0
1595,neutral,0
1596,neutral,1
1597,positive,1.1844000000000001
1598,positive,0.8074
1599,positive,1.0324
1600,negative,-1.2373
1601,positive,1.296
1602,neutral,1
1603,neutral,0.818
1604,neutral,0.899
1605,positive,1.0823
1606,positive,0.8829
1607,neutral,0.625
1608,neutral,0.802
1609,neutral,1
1610,neutral,0.688
1611,positive,1.4588
1612,positive,1.42
1613,positive,0.651
1614,positive,0.9064000000000001
1615,neutral,0.865
1616,neutral,1
1617,positive,1.6249
1618,neutral,1
1619,neutral,1
1620,neutral,1
1621,neutral,0.872
1622,neutral,0.815
1623,neutral,1
1624,neutral,1
1625,neutral,1
1626,neutral,0.789
1627,neutral,1
1628,neutral,0.474
1629,neutral,1
1630,neutral,1
1631,neutral,1
1632,neutral,1
1633,neutral,1
1634,positive,1.0752
1635,positive,1.6249
1636,neutral,0
1637,neutral,1
1638,neutral,1
1639,neutral,0
1640,neutral,1
1641,neutral,1
1642,neutral,1
1643,neutral,1
1644,neutral,1
1645,neutral,1
1646,neutral,1
1647,neutral,0.698
1648,neutral,1
1649,neutral,0
1650,neutral,1
1651,positive,0.9343
1652,neutral,1
1653,neutral,1
1654,neutral,1
1655,neutral,0.575
1656,positive,0.8259000000000001
1657,positive,1.1541
1658,neutral,1
1659,neutral,0
1660,neutral,1
1661,neutral,1
1662,neutral,1
1663,neutral,1
1664,neutral,0.784
1665,neutral,1
1666,negative,-0.8518
1667,neutral,1
1668,neutral,1
1669,positive,1.1507
1670,neutral,1
1671,neutral,1
1672,neutral,1
1673,neutral,1
1674,positive,1.0216
1675,neutral,1
1676,neutral,1
1677,positive,1.3961999999999999
1678,positive,1.1796
1679,positive,1.0151999999999999
1680,neutral,0
1681,positive,0.6942
1682,neutral,1
1683,neutral,1
1684,neutral,1
1685,neutral,1
1686,neutral,0.916
1687,neutral,1
1688,neutral,1
1689,neutral,1
1690,positive,0.7805
1691,neutral,1
1692,neutral,1
1693,neutral,1
1694,neutral,1
1695,positive,1.0119
1696,neutral,1
1697,positive,1.3175
1698,neutral,0.725
1699,neutral,1
1700,neutral,1
1701,positive,1.4104999999999999
1702,neutral,1
1703,positive,1.2088
1704,neutral,1
1705,neutral,1
1706,negative,-0.8722
1707,neutral,0.859
1708,neutral,0.762
1709,neutral,1
1710,neutral,1
1711,positive,0.9379
1712,neutral,1
1713,neutral,0.851
1714,neutral,1
1715,neutral,1
1716,neutral,0.886
1717,neutral,0.792
1718,neutral,1
1719,neutral,1
1720,positive,1.1844000000000001
1721,neutral,1
1722,neutral,1
1723,positive,0.9087999999999999
1724,positive,0.9087999999999999
1725,neutral,1
1726,positive,0.9574
1727,neutral,0.784
1728,positive,0.9574
1729,neutral,0.783
1730,neutral,0.741
1731,neutral,0.741
1732,positive,1.0299
1733,neutral,1
1734,neutral,1
1735,neutral,0.577
1736,neutral,1
1737,neutral,1
1738,positive,0.8524
1739,neutral,1
1740,positive,1.33
1741,neutral,1
1742,neutral,1
1743,neutral,1
1744,neutral,1
1745,neutral,1
1746,positive,1.0588
1747,neutral,1
1748,neutral,1
1749,neutral,1
1750,neutral,1
1751,positive,0.6763
1752,neutral,1
1753,neutral,1
1754,neutral,1
1755,neutral,0.688
1756,positive,1.3752
1757,positive,1.531
1758,neutral,1
1759,positive,0.9324
1760,negative,-0.911
1761,positive,0.8074
1762,neutral,1
1763,neutral,0.936
1764,neutral,0.909
1765,neutral,1
1766,neutral,1
1767,neutral,1
1768,neutral,0.814
1769,neutral,1
1770,neutral,0.772
1771,neutral,0.744
1772,negative,-0.8877999999999999
1773,positive,0.8609
1774,neutral,0.798
1775,neutral,1
1776,positive,1.177
1777,positive,1.4289
1778,positive,1.392
1779,neutral,0.845
1780,neutral,1
1781,neutral,1
1782,neutral,1
1783,neutral,1
1784,positive,1.3612
1785,neutral,1
1786,negative,-1.0374
1787,neutral,0
1788,neutral,1
1789,neutral,1
1790,positive,0.9172
1791,positive,1.3953
1792,positive,0.6832
1793,positive,0.9379
1794,negative,-1.3954
1795,positive,1.4540000000000002
1796,positive,1.296
1797,neutral,1
1798,neutral,0.648
1799,positive,1.1724999999999999
1800,positive,0.9114
1801,neutral,0.851
1802,neutral,1
1803,negative,-1.2019
1804,neutral,1
1805,positive,0.8718999999999999
1806,neutral,1
1807,neutral,0.867
1808,neutral,1
1809,positive,1.0923
1810,neutral,1
1811,negative,-0.5058
1812,neutral,0.82
1813,neutral,0.82
1814,neutral,1
1815,neutral,0.878
1816,positive,1.4703
1817,positive,0.6422
1818,positive,1.3182
1819,positive,0.9379
1820,neutral,1
1821,negative,-0.5966
1822,positive,0.9928999999999999
1823,neutral,1
1824,neutral,1
1825,negative,-0.9897
1826,neutral,1
1827,positive,1.0151999999999999
1828,neutral,1
1829,neutral,0
1830,neutral,0.746
1831,positive,0.5623
1832,neutral,1
1833,neutral,0.843
1834,neutral,1
1835,positive,0.8346
1836,positive,0.8799
1837,neutral,0.838
1838,neutral,1
1839,neutral,1
1840,neutral,1
1841,neutral,1
1842,positive,1.0324
1843,neutral,1
1844,negative,-0.9934000000000001
1845,neutral,1
1846,neutral,1
1847,positive,0.8162
1848,neutral,0.667
1849,neutral,0.756
1850,negative,-0.65
1851,positive,1.0151999999999999
1852,neutral,0.876
1853,positive,0.9879
1854,positive,0.8878999999999999
1855,positive,0.7395
1856,neutral,1
1857,neutral,1
1858,neutral,0.87
1859,neutral,1
1860,positive,0.692
1861,positive,1.3139
1862,neutral,1
1863,neutral,0.898
1864,neutral,1
1865,neutral,0.904
1866,neutral,1
1867,neutral,0.833
1868,neutral,1
1869,neutral,1
1870,neutral,0.867
1871,positive,0.9086000000000001
1872,neutral,1
1873,neutral,0.897
1874,neutral,1
1875,neutral,0
1876,neutral,1
1877,neutral,1
1878,positive,1.4588
1879,neutral,1
1880,positive,0.9544
1881,neutral,0.9
1882,neutral,1
1883,neutral,0.828
1884,positive,1.3142
1885,positive,1.4215
1886,neutral,1
1887,neutral,1
1888,positive,1.0128
1889,neutral,0.676
1890,positive,0.8567
1891,neutral,1
1892,neutral,1
1893,neutral,0.876
1894,neutral,1
1895,neutral,1
1896,negative,-1.3079
1897,neutral,1
1898,neutral,0
1899,neutral,0
1900,neutral,1
1901,neutral,1
1902,neutral,0
1903,positive,1.296
1904,positive,0.7664
1905,positive,1.0179
1906,positive,1.0588
1907,negative,-1.3564
1908,neutral,1
1909,neutral,0.768
1910,positive,0.9023
1911,neutral,1
1912,neutral,0.826
1913,positive,0.9064000000000001
1914,neutral,0.796
1915,positive,1.4588
1916,positive,0.9588
1917,positive,1.3593000000000002
1918,positive,1.3593000000000002
1919,neutral,0.775
1920,neutral,1
1921,neutral,1
1922,neutral,1
1923,positive,0.8007
1924,positive,1.0839
1925,positive,1.0309
1926,neutral,1
1927,neutral,1
1928,neutral,1
1929,neutral,1
1930,neutral,0
1931,neutral,1
1932,neutral,1
1933,neutral,0
1934,neutral,0.714
1935,neutral,0.839
1936,neutral,1
1937,positive,0.8200000000000001
1938,neutral,0.734
1939,positive,1.4449
1940,neutral,1
1941,negative,-0.8532
1942,neutral,1
1943,neutral,0.784
1944,positive,1.4215
1945,neutral,1
1946,neutral,1
1947,neutral,1
1948,neutral,1
1949,neutral,0
1950,positive,1.7402
1951,neutral,1
1952,neutral,0
1953,neutral,0.769
1954,neutral,0.748
1955,neutral,0.816
1956,positive,1.7003
1957,neutral,0.847
1958,neutral,0.833
1959,neutral,0.75
1960,neutral,0.737
1961,neutral,0.723
1962,neutral,1
1963,neutral,0.892
1964,neutral,0.697
1965,neutral,0.697
1966,neutral,0.823
1967,neutral,0.565
1968,neutral,0
1969,neutral,1
1970,neutral,1
1971,positive,1.3724
1972,neutral,1
1973,neutral,1
1974,neutral,0
1975,neutral,0.702
1976,neutral,1
1977,neutral,0.734
1978,positive,1.2019
1979,negative,-0.8532
1980,neutral,0.784
1981,neutral,0.842
1982,neutral,0.851
1983,neutral,1
1984,positive,1.4781
1985,neutral,0
1986,neutral,1
1987,neutral,1
1988,neutral,1
1989,neutral,1
1990,neutral,1
1991,neutral,0.738
1992,neutral,0.807
1993,neutral,0.922
1994,neutral,1
1995,positive,1.6907999999999999
1996,neutral,0.86
1997,neutral,1
1998,negative,-0.7238
1999,positive,1.4215
2000,neutral,0.625
2001,neutral,0.817
2002,neutral,1
2003,positive,1.1623999999999999
2004,neutral,1
2005,neutral,1
2006,positive,0.8394
2007,neutral,0.676
2008,negative,-0.9542999999999999
2009,neutral,1
2010,positive,1.1585
2011,neutral,1
2012,positive,1.4178
2013,positive,0.4
2014,neutral,0.748
2015,neutral,0.882
2016,neutral,0.662
2017,negative,-0.5512
2018,negative,-0.7334
2019,neutral,1
2020,neutral,1
2021,neutral,1
2022,neutral,0.925
2023,neutral,0.606
2024,neutral,0.796
2025,neutral,1
2026,neutral,0.787
2027,positive,1.0389
2028,positive,1.0151999999999999
2029,neutral,1
2030,neutral,1
2031,neutral,1
2032,neutral,1
2033,neutral,1
2034,neutral,1
2035,neutral,1
2036,neutral,0.682
2037,neutral,1
2038,positive,1.2088
2039,neutral,1
2040,neutral,1
2041,neutral,0.814
2042,neutral,1
2043,neutral,1
2044,positive,1.069
2045,neutral,1
2046,neutral,1
2047,positive,1.3818
2048,neutral,0
2049,neutral,0.702
2050,positive,1.0667
2051,neutral,0.755
2052,positive,1.0318
2053,neutral,0.794
2054,neutral,1
2055,positive,1.2263
2056,neutral,0.816
2057,positive,1.4740000000000002
2058,positive,0.9158999999999999
2059,neutral,1
2060,neutral,1
2061,positive,1.0151999999999999
2062,neutral,1
2063,negative,-0.6361
2064,neutral,1
2065,positive,1.1336
2066,neutral,1
2067,neutral,0.787
2068,neutral,1
2069,neutral,1
2070,neutral,0.621
2071,neutral,1
2072,positive,0.6303000000000001
2073,positive,1.7096
2074,neutral,1
2075,neutral,1
2076,neutral,0.896
2077,neutral,1
2078,neutral,1
2079,positive,1.4085999999999999
2080,neutral,0.759
2081,neutral,0.598
2082,positive,0.9847
2083,positive,0.8656
2084,positive,1.1449
2085,neutral,0.706
2086,positive,1.1844000000000001
2087,neutral,0.756
2088,neutral,1
2089,positive,1.4449
2090,positive,1.5869
2091,neutral,1
2092,neutral,1
2093,neutral,1
2094,positive,1.2890000000000001
2095,positive,0.8656
2096,neutral,1
2097,neutral,0
2098,positive,1.2634
2099,positive,1.163
2100,neutral,0.818
2101,neutral,1
2102,neutral,1
2103,positive,1.0486
2104,neutral,1
2105,neutral,0.829
2106,neutral,1
2107,neutral,1
2108,positive,1.3065
2109,neutral,1
2110,neutral,0.92
2111,neutral,1
2112,neutral,1
2113,positive,1.1285
2114,neutral,1
2115,neutral,1
2116,positive,1.1319
2117,neutral,1
2118,neutral,1
2119,neutral,1
2120,neutral,0
2121,positive,1.3139
2122,neutral,1
2123,positive,1.1089
2124,positive,0.6438999999999999
2125,neutral,0.884
2126,neutral,1
2127,positive,1.0934
2128,positive,1.3820000000000001
2129,positive,0.9470999999999999
2130,neutral,1
2131,neutral,1
2132,neutral,0.737
2133,positive,1.6907999999999999
2134,neutral,1
2135,neutral,1
2136,neutral,0
2137,neutral,1
2138,neutral,1
2139,neutral,1
2140,negative,-0.6857
2141,neutral,1
2142,neutral,1
2143,neutral,1
2144,neutral,1
2145,negative,-1.25
2146,neutral,1
2147,neutral,1
2148,neutral,0.82
2149,neutral,0
2150,neutral,1
2151,neutral,1
2152,neutral,0.811
2153,positive,1.1844000000000001
2154,negative,-1.3818
2155,neutral,1
2156,neutral,1
2157,neutral,1
2158,neutral,1
2159,positive,0.8306
2160,neutral,1
2161,neutral,1
2162,neutral,1
2163,neutral,1
2164,positive,1.4588
2165,positive,1.0324
2166,neutral,0.818
2167,neutral,1
2168,neutral,1
2169,neutral,1
2170,neutral,1
2171,neutral,1
2172,neutral,0
2173,neutral,0
2174,neutral,1
2175,neutral,1
2176,neutral,1
2177,positive,0.7918000000000001
2178,neutral,1
2179,neutral,1
2180,neutral,1
2181,neutral,0.795
2182,neutral,1
2183,neutral,1
2184,neutral,1
2185,neutral,0.828
2186,positive,0.9697
2187,neutral,1
2188,neutral,1
2189,neutral,1
2190,neutral,0
2191,positive,1.2019
2192,neutral,1
2193,neutral,0.667
2194,positive,0.7522
2195,neutral,0
2196,neutral,1
2197,neutral,1
2198,neutral,1
2199,negative,-1.5017999999999998
2200,neutral,1
2201,neutral,1
2202,positive,1.5594999999999999
2203,positive,0.8519
2204,positive,1.5594999999999999
2205,neutral,1
2206,neutral,1
2207,neutral,1
2208,positive,1.4449
2209,positive,1.1124
2210,negative,-1.046
2211,positive,1.296
2212,neutral,1
2213,neutral,1
2214,neutral,1
2215,negative,-1.0099
2216,positive,1.0045
2217,neutral,0.694
2218,neutral,1
2219,neutral,1
2220,neutral,1
2221,neutral,1
2222,positive,1.4019
2223,neutral,1
2224,positive,1.1844000000000001
2225,neutral,1
2226,negative,-1.0045
2227,neutral,1
2228,positive,1.0947
2229,positive,1.6369
2230,positive,0.5206999999999999
2231,neutral,0.798
2232,neutral,1
2233,negative,-0.7805
2234,neutral,1
2235,negative,-1.0151999999999999
2236,positive,0.6958
2237,positive,1.4588
2238,positive,0.9399
2239,neutral,1
2240,positive,1.4215
2241,positive,1.2263
2242,neutral,1
2243,neutral,0
2244,neutral,0.828
2245,neutral,1
2246,positive,0.8656
2247,positive,1.2494999999999998
2248,positive,1.1945000000000001
2249,positive,1.0364
2250,neutral,1
2251,negative,-0.48230000000000006
2252,neutral,0.815
2253,positive,0.7786000000000001
2254,neutral,0.714
2255,neutral,1
2256,neutral,1
2257,neutral,0.878
2258,positive,0.8074
2259,neutral,0.889
2260,positive,1.6486
2261,positive,0.9006000000000001
2262,positive,0.9006000000000001
2263,neutral,1
2264,neutral,1
2265,neutral,0.815
2266,neutral,0.8
2267,positive,1.1309
2268,neutral,1
2269,positive,1.3404
2270,neutral,1
2271,neutral,0
2272,neutral,0.738
2273,neutral,0.763
2274,neutral,1
2275,neutral,1
2276,neutral,1
2277,neutral,1
2278,positive,1.4588
2279,positive,1.4588
2280,positive,1.1585
2281,neutral,0.723
2282,neutral,1
2283,neutral,1
2284,neutral,0.949
2285,neutral,0.846
2286,neutral,0.896
2287,neutral,0.855
2288,neutral,0.805
2289,neutral,1
2290,neutral,1
2291,neutral,1
2292,positive,1.5924
2293,negative,-1.2184
2294,neutral,0.904
2295,neutral,1
2296,neutral,1
2297,neutral,1
2298,positive,1.4588
2299,neutral,1
2300,neutral,1
2301,positive,1.5859
2302,neutral,0.769
2303,neutral,1
2304,neutral,1
2305,positive,1.3182
2306,neutral,1
2307,positive,1.6369
2308,positive,0.8059
2309,neutral,0.882
2310,positive,1.296
2311,positive,1.296
2312,neutral,1
2313,neutral,0
2314,neutral,1
2315,positive,0.8334999999999999
2316,neutral,0.761
2317,neutral,1
2318,positive,0.8334999999999999
2319,neutral,1
2320,positive,1.6156000000000001
2321,neutral,1
2322,positive,1.4215
2323,neutral,0
2324,neutral,1
2325,neutral,1
2326,positive,1.3182
2327,neutral,0
2328,negative,-1.1213
2329,neutral,0.915
2330,neutral,1
2331,neutral,0.828
2332,neutral,1
2333,neutral,0.917
2334,neutral,1
2335,positive,1.5676
2336,neutral,0.866
2337,neutral,1
2338,neutral,1
2339,neutral,1
2340,neutral,1
2341,positive,1.3182
2342,positive,1.1124
2343,neutral,0.795
2344,positive,0.8532
2345,positive,0.9007
2346,neutral,0.769
2347,neutral,1
2348,neutral,1
2349,neutral,0.818
2350,negative,-1.3175
2351,positive,1.3177
2352,positive,1.0646
2353,neutral,0.838
2354,neutral,1
2355,neutral,1
2356,positive,1.296
2357,positive,0.8614
2358,neutral,0.765
2359,neutral,1
2360,positive,0.7462
2361,neutral,1
2362,neutral,1
2363,positive,1.0346000000000002
2364,neutral,1
2365,neutral,1
2366,neutral,1
2367,negative,-0.9467999999999999
2368,neutral,0.826
2369,neutral,1
2370,positive,1.0029
2371,neutral,1
2372,neutral,0.829
2373,neutral,1
2374,neutral,1
2375,neutral,0.656
2376,neutral,1
2377,negative,-1.1837
2378,neutral,1
2379,neutral,1
2380,neutral,0.833
2381,neutral,1
2382,neutral,1
2383,neutral,1
2384,neutral,1
2385,neutral,1
2386,positive,0.8959
2387,positive,1.4588
2388,positive,1.1025
2389,neutral,1
2390,positive,1.1844000000000001
2391,negative,-0.468
2392,negative,-1.2919
2393,neutral,0
2394,neutral,0.769
2395,neutral,1
2396,positive,1.0776
2397,positive,0.9993
2398,neutral,0.625
2399,neutral,0.813
2400,neutral,1
2401,neutral,0.803
2402,neutral,1
2403,neutral,0.764
2404,neutral,0.733
2405,neutral,0.779
2406,positive,1.7595
2407,positive,1.0459
2408,neutral,1
2409,neutral,1
2410,neutral,1
2411,neutral,0.777
2412,neutral,1
2413,neutral,1
2414,neutral,1
2415,positive,1.2374
2416,positive,1.296
2417,neutral,1
2418,neutral,0.939
2419,neutral,0.828
2420,neutral,0.878
2421,neutral,1
2422,neutral,1
2423,neutral,1
2424,neutral,1
2425,neutral,1
2426,positive,0.9684
2427,neutral,1
2428,neutral,0.722
2429,neutral,1
2430,neutral,1
2431,neutral,1
2432,positive,1.1844000000000001
2433,positive,1.1844000000000001
2434,neutral,1
2435,neutral,1
2436,neutral,1
2437,neutral,1
2438,neutral,1
2439,neutral,0.843
2440,neutral,1
2441,neutral,0.855
2442,neutral,1
2443,positive,1.2549000000000001
2444,neutral,0.917
2445,neutral,1
2446,neutral,1
2447,neutral,1
2448,neutral,1
2449,neutral,1
2450,positive,0.7522
2451,positive,0.8624
2452,neutral,1
2453,neutral,0
2454,positive,0.9968999999999999
2455,neutral,0.732
2456,neutral,0.781
2457,neutral,0.784
2458,positive,1.4627
2459,neutral,1
2460,positive,0.9317
2461,neutral,1
2462,neutral,1
2463,neutral,1
2464,neutral,0.897
2465,neutral,1
2466,neutral,1
2467,neutral,1
2468,neutral,1
2469,neutral,1
2470,positive,1.3801
2471,neutral,1
2472,positive,1.5171999999999999
2473,positive,1.0151999999999999
2474,neutral,1
2475,positive,0.8306
2476,positive,0.6942
2477,neutral,1
2478,negative,-0.917
2479,neutral,1
2480,negative,-0.7462
2481,neutral,1
2482,neutral,0.898
2483,neutral,1
2484,negative,-1.1644
2485,neutral,1
2486,neutral,1
2487,neutral,1
2488,neutral,1
2489,neutral,0
2490,neutral,0
2491,positive,1.4215
2492,neutral,0.651
2493,positive,1.3525
2494,positive,1.4588
2495,neutral,1
2496,neutral,1
2497,neutral,0
2498,neutral,0
2499,neutral,1
2500,neutral,1
2501,positive,1.0666
2502,neutral,1
2503,neutral,0.723
2504,neutral,0.826
2505,neutral,1
2506,positive,1.6369
2507,neutral,0.847
2508,positive,1.1844000000000001
2509,positive,1.296
2510,positive,0.4422
2511,neutral,1
2512,neutral,1
2513,neutral,1
2514,neutral,1
2515,neutral,1
2516,neutral,0.588
2517,neutral,0.891
2518,neutral,0.821
2519,neutral,1
2520,neutral,0.796
2521,neutral,1
2522,neutral,1
2523,neutral,1
2524,neutral,0.682
2525,positive,0.5498000000000001
2526,neutral,0.811
2527,positive,0.9136
2528,neutral,1
2529,neutral,0.886
2530,negative,-0.4601
2531,neutral,1
2532,neutral,0.717
2533,neutral,0.878
2534,neutral,1
2535,neutral,1
2536,neutral,0.928
2537,neutral,0.837
2538,neutral,1
2539,neutral,1
2540,neutral,1
2541,neutral,1
2542,neutral,1
2543,neutral,0.777
2544,neutral,1
2545,neutral,1
2546,positive,0.9626000000000001
2547,positive,1.4588
2548,neutral,1
2549,neutral,0.796
2550,positive,0.8804000000000001
2551,neutral,1
2552,neutral,1
2553,positive,1.101
2554,neutral,0.862
2555,negative,-0.7586
2556,neutral,1
2557,neutral,1
2558,neutral,0.891
2559,neutral,1
2560,neutral,0.741
2561,neutral,1
2562,neutral,1
2563,neutral,0.82
2564,neutral,0.902
2565,neutral,1
2566,neutral,1
2567,positive,1.4215
2568,neutral,1
2569,neutral,1
2570,positive,1.4137
2571,neutral,1
2572,positive,1.2753999999999999
2573,neutral,1
2574,negative,-1.2376
2575,positive,0.9274
2576,neutral,0.652
2577,neutral,1
2578,neutral,1
2579,neutral,0.797
2580,neutral,1
2581,positive,1.2151999999999998
2582,neutral,1
2583,positive,1.0099
2584,positive,0.7278
2585,positive,1.0014
2586,neutral,1
2587,positive,0.8827
2588,neutral,1
2589,positive,1.0324
2590,negative,-0.6102000000000001
2591,positive,1.3061
2592,neutral,1
2593,neutral,1
2594,positive,1.0547
2595,neutral,0
2596,neutral,0
2597,neutral,0.817
2598,neutral,0.828
2599,neutral,1
2600,neutral,0.734
2601,neutral,1
2602,positive,1.1021
2603,neutral,1
2604,neutral,0.769
2605,positive,1.3612
2606,neutral,0.815
2607,neutral,1
2608,neutral,1
2609,neutral,1
2610,neutral,1
2611,neutral,1
2612,positive,0.8839
2613,neutral,0.89
2614,neutral,0.761
2615,neutral,0.619
2616,neutral,1
2617,neutral,0.714
2618,neutral,1
2619,neutral,1
2620,neutral,0.8
2621,neutral,1
2622,positive,1.2151999999999998
2623,neutral,1
2624,neutral,1
2625,neutral,1
2626,neutral,1
2627,neutral,1
2628,positive,1.0627
2629,neutral,0.8
2630,positive,0.8709
2631,neutral,1
2632,positive,0.8074
2633,neutral,1
2634,neutral,1
2635,negative,-0.65
2636,neutral,1
2637,neutral,0.857
2638,neutral,0.879
2639,neutral,1
2640,positive,1.053
2641,neutral,1
2642,neutral,0.794
2643,neutral,0.764
2644,neutral,0.853
2645,positive,0.7677
2646,neutral,0.776
2647,neutral,1
2648,positive,1.0324
2649,neutral,1
2650,positive,1.3276
2651,positive,1.2056
2652,positive,1.296
2653,neutral,1
2654,positive,0.8200000000000001
2655,neutral,0.816
2656,neutral,0
2657,positive,1.2494999999999998
2658,neutral,0
2659,neutral,0
2660,neutral,0
2661,neutral,1
2662,neutral,0.719
2663,positive,0.8504
2664,positive,0.8162
2665,neutral,0.805
2666,neutral,0.948
2667,positive,0.6857
2668,neutral,1
2669,positive,1.4588
2670,neutral,1
2671,negative,-1.0099
2672,neutral,1
2673,neutral,0
2674,positive,1.4588
2675,positive,0.984
2676,neutral,0.793
2677,neutral,1
2678,neutral,1
2679,neutral,1
2680,positive,1.3261
2681,neutral,1
2682,neutral,1
2683,neutral,0.822
2684,neutral,0.805
2685,neutral,1
2686,neutral,1
2687,neutral,1
2688,neutral,1
2689,positive,0.8174
2690,neutral,1
2691,positive,0.9124000000000001
2692,neutral,1
2693,negative,-1.4299
2694,neutral,0.745
2695,neutral,0.802
2696,neutral,0.92
2697,positive,0.6348
2698,positive,1.3612
2699,neutral,0.92
2700,neutral,0.83
2701,neutral,1
2702,neutral,1
2703,neutral,1
2704,neutral,1
2705,neutral,1
2706,neutral,1
2707,neutral,1
2708,positive,1.0045
2709,neutral,0.763
2710,positive,0.8878999999999999
2711,neutral,1
2712,neutral,0.815
2713,neutral,1
2714,neutral,1
2715,neutral,1
2716,neutral,1
2717,positive,1.1915
2718,neutral,1
2719,neutral,1
2720,neutral,1
2721,neutral,1
2722,positive,1.4588
2723,positive,0.7462
2724,positive,1.6369
2725,neutral,0.881
2726,neutral,1
2727,positive,1.0258
2728,positive,1.7936
2729,neutral,1
2730,neutral,1
2731,neutral,0.657
2732,neutral,1
2733,neutral,0.909
2734,positive,0.8184
2735,neutral,0.894
2736,positive,1.5859
2737,positive,1.296
2738,neutral,1
2739,neutral,0.881
2740,neutral,0.894
2741,neutral,0.866
2742,neutral,1
2743,positive,1.296
2744,neutral,1
2745,neutral,1
2746,neutral,1
2747,neutral,1
2748,neutral,1
2749,neutral,1
2750,neutral,1
2751,neutral,1
2752,neutral,1
2753,positive,0.8074
2754,neutral,1
2755,neutral,1
2756,neutral,1
2757,neutral,1
2758,positive,1.2019
2759,positive,1.0489
2760,positive,1.296
2761,neutral,1
2762,neutral,0.761
2763,positive,0.9086000000000001
2764,neutral,0.657
2765,neutral,0.741
2766,neutral,1
2767,neutral,0.8
2768,neutral,1
2769,neutral,1
2770,positive,1.1398
2771,neutral,1
2772,neutral,0.63
2773,neutral,1
2774,positive,0.8604
2775,positive,1.4588
2776,positive,1.4588
2777,neutral,1
2778,positive,1.3612
2779,neutral,1
2780,neutral,0.872
2781,positive,1.2019
2782,neutral,1
2783,neutral,1
2784,positive,0.7528999999999999
2785,neutral,1
2786,positive,1.1309
2787,positive,0.8162
2788,neutral,1
2789,neutral,1
2790,neutral,0
2791,neutral,1
2792,neutral,1
2793,neutral,1
2794,neutral,1
2795,neutral,1
